fid;Tipologia d'espai;Carrer;Barri;Tipologia;Notes;Revisió;X;Y;GENERE
2441;Club/Bar;Av. Meridiana;Sant Andreu;Restaurant;Peruà;No;431810,1568;4587235,463;MASC
2442;Comerç;Av. Meridiana;Sant Andreu;Perruqueria;;No;431805,7417;4587220,982;MASC
2443;Club/Bar;Av. Meridiana;Sant Andreu;Bar;;No;431801,5032;4587205,794;MASC
2444;Laboral (oficines);C. de Concepción arenal;Sant Andreu;Immobiliaria;;No;431878,3266;4586868,477;MASC
2445;Comerç;C. de Concepción arenal;Sant Andreu;Perruqueria;;No;431862,5204;4586864,68;MASC
2446;Comerç;Rambla de Fabra i Puig;Sant Andreu;Estanc;;No;431860,1362;4586847,284;MASC
2447;Club/Bar;Rambla de Fabra i Puig;Sant Andreu;Restaurant;Xinés;No;431844,9481;4586847,726;MASC
2448;Club/Bar;Rambla de Fabra i Puig;Sant Andreu;Bar;;No;431826,3162;4586848,344;MASC
2449;Club/Bar;Av. Meridiana;Sant Andreu;Bar;;No;431788,346;4586941,768;MASC
2450;Estació Pública;Av. Meridiana;Sant Andreu;Metro;;No;431767,1534;4586912,099;MASC
2451;Club/Bar;Rambla de Fabra i Puig;Sant Andreu;Bar;;No;431816,2497;4586819,734;MASC
2452;Club/Bar;Av. Meridiana;Sant Andreu;Restaurant;Japonés;No;431801,9447;4586789,711;MASC
2453;Club/Bar;Av. Meridiana;Sant Andreu;Bar;;No;431833,5571;4586724,543;MASC
2454;Comerç;C. de Concepción arenal;Sant Andreu;Mecànic;;No;431860,5777;4586800,484;MASC
2455;Comerç;C. de Concepción arenal;Sant Andreu;Fusteria;;No;431859,3415;4586762,69;MASC
2456;Club/Bar;Rambla de Fabra i Puig;Sant Andreu;Bar;;No;431926,6283;4586817,261;MASC
2457;Laboral (oficines);C. de les Filatures;Sant Andreu;Immobiliaria;;No;431928,0411;4586781,234;MASC
2458;Club/Bar;C. del Llenguadoc;Sant Andreu;Restaurant;Japonés;No;431908,6145;4586856,115;MASC
2459;Club/Bar;Rambla de Fabra i Puig;Sant Andreu;Bar;;No;431926,4516;4586845,518;MASC
2460;Club/Bar;Rambla de Fabra i Puig;Sant Andreu;Restaurant;;No;431934,3989;4586845,695;MASC
2461;Club/Bar;Rambla de Fabra i Puig;Sant Andreu;Bar;;No;431941,2865;4586844,459;MASC
2462;Club/Bar;Rambla de Fabra i Puig;Sant Andreu;Bar;Italià;No;431968,1306;4586816,555;MASC
2463;Club/Bar;Rambla de Fabra i Puig;Sant Andreu;Bar;Xinés;No;432001,1558;4586814,082;MASC
2464;Comerç;Rambla de Fabra i Puig;Sant Andreu;Mecànic;;No;432063,321;4586813,729;MASC
2465;Club/Bar;Rambla de Fabra i Puig;Sant Andreu;Bar;;No;432106,9426;4586812,846;MASC
2466;Club/Bar;Rambla de Fabra i Puig;Sant Andreu;Bar;;No;432135,9059;4586811,257;MASC
2467;Club/Bar;Rambla de Fabra i Puig;Sant Andreu;Bar;;No;432087,516;4586812,67;MASC
2468;Comerç;C. de Nadal;Sant Andreu;Reformes;;No;432164,3395;4586741,851;MASC
2469;Club/Bar;C. Camil Fabra;Sant Andreu;Bar;;No;432096,6995;4586710,415;MASC
2470;Club/Bar;C. de Dublin;Sant Andreu;Bar;;No;432106,5894;4586670,679;MASC
2471;Laboral (oficines);C. de Dublin;Sant Andreu;Assegurances;;No;432142,4404;4586670,502;MASC
2472;Laboral (oficines);Plaça de Nadal;Sant Andreu;Assegurances;;No;432196,2168;4586705,47;MASC
2473;Laboral (oficines);Plaça de Nadal;Sant Andreu;Arquitectes;;No;432211,3166;4586687,633;MASC
2474;Laboral (oficines);C. de San Ildefonso;Sant Andreu;Assessoria;;No;432246,3728;4586671,915;MASC
2475;Laboral (oficines);C. de Neopàtria;Sant Andreu;Advocat;;No;432306,9485;4586661,495;MASC
2476;Comerç;C. de Neopàtria;Sant Andreu;Reformes;;No;432328,1412;4586603,039;MASC
2477;Comerç;C. de San Ildefonso;Sant Andreu;Reformes;;No;432336,7949;4586675,8;MASC
2478;Comerç;C. de San Ildefonso;Sant Andreu;Reformes;;No;432310,4806;4586671,208;MASC
2479;Club/Bar;C. de Dublin;Sant Andreu;Bar;;No;432366,1114;4586574,252;MASC
2480;Comerç;C. de Neopàtria;Sant Andreu;Fusteria;;No;432279,2214;4586705,117;MASC
2481;Comerç;C. de Neopàtria;Sant Andreu;Mecànic;;No;432279,398;4586740,791;MASC
2482;Comerç;C. de Neopàtria;Sant Andreu;Reformes;;No;432268,8017;4586767,105;MASC
2483;Laboral (oficines);Rambla de Fabra i Puig;Sant Andreu;Advocat;;No;432220,4117;4586809,137;MASC
2484;Laboral (oficines);Rambla de Fabra i Puig;Sant Andreu;Advocat;;No;432176,2603;4586810,197;MASC
2485;Esport;C. de Cuba;Sant Andreu;Judo;Japonés;No;432212,2879;4586757,745;MASC
2486;Club/Bar;Rambla de Fabra i Puig;Sant Andreu;Bar;;No;432214,4072;4586837,836;MASC
2487;Club/Bar;Rambla de Fabra i Puig;Sant Andreu;Bar;;No;432174,4943;4586839,072;MASC
2488;Comerç;C. de les Monges;Sant Andreu;Estanc;;No;432145,1777;4586848,962;MASC
2489;Club/Bar;Rambla de Fabra i Puig;Sant Andreu;Bar;;No;432142,8819;4586839,602;MASC
2490;Laboral (oficines);C. del Llenguadoc;Sant Andreu;Assessoria;;No;432189,859;4586923,843;MASC
2491;Comerç;C. del Llenguadoc;Sant Andreu;Mecànic;;No;432072,946;4586902,474;MASC
2492;Comerç;C. del Llenguadoc;Sant Andreu;Mecànic;;No;432110,7396;4586901,59;MASC
2493;Laboral (oficines);C. del Llenguadoc;Sant Andreu;Assessoria;;No;432108,797;4586952,276;MASC
2494;Comerç;C. del Vallés;Sant Andreu;Mecànic;;No;432062,5263;4586944,682;MASC
2495;Comerç;C. del Vallés;Sant Andreu;Reformes;;No;432022,4368;4586937,618;MASC
2496;Comerç;C. d'Irlanda;Sant Andreu;Reformes;;No;431989,235;4586924,902;MASC
2497;Laboral (oficines);C. d'Irlanda;Sant Andreu;Assessoria;;No;431977,7556;4586903,18;MASC
2498;Laboral (oficines);Rambla de Fabra i Puig;Sant Andreu;Banc;;No;432006,3657;4586843,487;MASC
2499;Laboral (oficines);C. del Llenguadoc;Sant Andreu;Assegurances;;No;432026,4987;4586877,572;MASC
2500;Comerç;C. del Llenguadoc;Sant Andreu;Reformes;;No;432060,7602;4586887,815;MASC
2501;Club/Bar;C. del Llenguadoc;Sant Andreu;Bar;;No;432037,2717;4586880,574;MASC
2502;Club/Bar;Rambla de Fabra i Puig;Sant Andreu;Bar;;No;432027,2052;4586842,781;MASC
2503;Club/Bar;Rambla de Fabra i Puig;Sant Andreu;Bar;;No;432037,2717;4586842,251;MASC
2504;Laboral (oficines);Rambla de Fabra i Puig;Sant Andreu;Banc;;No;432046,2786;4586841,721;MASC
2505;Comerç;Rambla de Fabra i Puig;Sant Andreu;Roba;;No;432055,2855;4586842,074;MASC
2506;Club/Bar;Rambla de Fabra i Puig;Sant Andreu;Bar;;No;432063,2327;4586841,015;MASC
2507;Club/Bar;Rambla de Fabra i Puig;Sant Andreu;Bar;;No;432083,3658;4586841,368;MASC
2508;Laboral (oficines);C. de Neopàtria;Sant Andreu;Oficina;;No;432216,3498;4586983,359;MASC
2509;Comerç;C. de Sócrates;Sant Andreu;Reformes;;No;432174,8475;4587016,737;MASC
2510;Laboral (oficines);C. de les Monges;Sant Andreu;Oficina;;No;432118,8635;4587060,182;MASC
2511;Club/Bar;C. de Neopàtria;Sant Andreu;Bar;;No;432222,1778;4587037,577;MASC
2512;Club/Bar;C. Gran de Sant Andreu;Sant Andreu;Bar;;No;432264,5632;4586943,093;MASC
2513;Club/Bar;C. Gran de Sant Andreu;Sant Andreu;Bar;;No;432263,6801;4586961,99;MASC
2514;Club/Bar;C. de Neopàtria;Sant Andreu;Bar;;No;432230,1251;4586947,508;MASC
2515;Comerç;C. Gran de Sant Andreu;Sant Andreu;Reformes;;No;432263,1503;4586970,997;MASC
2516;Comerç;C. Gran de Sant Andreu;Sant Andreu;Reformes;;No;432262,6205;4586984,595;MASC
2517;Laboral (oficines);C. Gran de Sant Andreu;Sant Andreu;Immobiliaria;;No;432280,2811;4586971,88;MASC
2518;Laboral (oficines);C. de Neopàtria;Sant Andreu;Banc;;No;432246,0196;4586842,428;MASC
2519;Club/Bar;C. de Neopàtria;Sant Andreu;Bar;;No;432238,9553;4586887,639;MASC
2520;Laboral (oficines);C. de Neopàtria;Sant Andreu;Assessoria;;No;432234,8934;4586907,418;MASC
2521;Laboral (oficines);C. Gran de Sant Andreu;Sant Andreu;Oficina;;No;432274,4531;4586880,398;MASC
2522;Club/Bar;C. Gran de Sant Andreu;Sant Andreu;Bar;;No;432293,1733;4586888,522;MASC
2523;Club/Bar;C. Gran de Sant Andreu;Sant Andreu;Bar;;No;432294,2329;4586879,515;MASC
2524;Laboral (oficines);C. de Borriana;Sant Andreu;Immobiliaria;;No;432343,3293;4586843,84;MASC
2525;Comerç;C. del Doctor Santponç;Sant Andreu;Perruqueria;;No;432312,5999;4586966,758;MASC
2526;Comerç;C. de Colònia;Sant Andreu;Reformes;;No;432340,1504;4586930,907;MASC
2527;Laboral (oficines);C. de Ramon Batllé;Sant Andreu;Arquitectes;;No;432326,7283;4587019,386;MASC
2528;Club/Bar;C. del Doctor Santponç;Sant Andreu;Bar;;No;432443,8179;4586987,597;MASC
2529;Comerç;C. de Peronella;Sant Andreu;Reformes;;No;432439,5794;4587013,558;MASC
2530;Comerç;C. de Ramon Batllé;Sant Andreu;Mecànic;;No;432417,5037;4587035,458;MASC
2531;Comerç;C. de Parellada;Sant Andreu;Reformes;;No;432479,8454;4587094,444;MASC
2532;Comerç;C. del Doctor Santponç;Sant Andreu;Reformes;;No;432500,6849;4587005,17;MASC
2533;Comerç;C. de Ramon Batllé;Sant Andreu;Reformes;;No;432515,1666;4587034,31;MASC
2534;Gimnàs;C. de Liuva;Sant Andreu;Gimnàs;;No;432496,2698;4586932,585;MASC
2535;Comerç;C. de Borriana;Sant Andreu;Industria;;No;432552,0772;4586894,615;MASC
2536;Comerç;C. de Borriana;Sant Andreu;Perruqueria;;No;432561,6139;4586896,734;MASC
2537;Club/Bar;Plaça de Montserrat Roca i Baltà;Sant Andreu;Bar;;No;432583,8662;4586972,674;MASC
2538;Club/Bar;Plaça de Montserrat Roca i Baltà;Sant Andreu;Bar;;No;432578,568;4586955,014;MASC
2539;Club/Bar;C. de Virgili;Sant Andreu;Restaurant;;No;432603,1162;4587028,128;MASC
2540;Club/Bar;C. de Virgili;Sant Andreu;Bar;;No;432587,7515;4587052,677;MASC
2541;Club/Bar;C. de Virgili;Sant Andreu;Bar;;No;432578,2148;4587058,681;MASC
2542;Esport;C. de Virgili;Sant Andreu;Lluita lliure;Spartan;Sí;432576,8019;4587069,631;MASC
2543;Club/Bar;C. del Segre;Sant Andreu;Bar;;No;432602,4098;4587112,193;MASC
2544;Club/Bar;C. de Parellada;Sant Andreu;Bar;;No;432596,5818;4587140,979;MASC
2545;Club/Bar;C. de Parellada;Sant Andreu;Bar;;No;432663,3387;4587160,406;MASC
2546;Comerç;C. del Segre;Sant Andreu;Reformes;;No;432642,8525;4587055,149;MASC
2547;Comerç;C. del Segre;Sant Andreu;Mecànic;;No;432640,2034;4587060,271;MASC
2548;Laboral (oficines);C. del Segre;Sant Andreu;Immobiliaria;;No;432610,0038;4587101,773;MASC
2549;Comerç;C. del Segre;Sant Andreu;Armeria;;No;432615,8318;4587093,826;MASC
2550;Comerç;C. del Doctor Santponç;Sant Andreu;Reformes;;No;432676,2309;4587025,303;MASC
2551;Comerç;C. del Doctor Santponç;Sant Andreu;Ferreteria;;No;432711,3754;4587033,427;MASC
2552;Laboral (oficines);C. de Josep Soldevila;Sant Andreu;Assegurances;;No;432731,6851;4587076,695;MASC
2553;Comerç;C. de Josep Soldevila;Sant Andreu;Mecànic;;No;432715,2608;4587109,19;MASC
2554;Club/Bar;C. de Josep Soldevila;Sant Andreu;Restaurant;;No;432748,4626;4587036,341;MASC
2555;Laboral (oficines);C. de Josep Soldevila;Sant Andreu;Marqueting;Marketing Talent;Sí;432766,4764;4586983,006;MASC
2556;Club/Bar;C. del Segre;Sant Andreu;Bar;;No;432711,6404;4586943,888;MASC
2557;Comerç;C. de Borriana;Sant Andreu;Reformes;;No;432745,7252;4586947,066;MASC
2558;Gimnàs;C. del Segre;Sant Andreu;Crossfit;;No;432690,9775;4587008,878;MASC
2559;Comerç;C. de Josep Soldevila;Sant Andreu;Reformes;;No;432793,5854;4586864,768;MASC
2560;Laboral (oficines);C. de Josep Soldevila;Sant Andreu;Oficina;;No;432792,879;4586874,305;MASC
2561;Comerç;C. de Josep Soldevila;Sant Andreu;Reformes;;No;432788,9936;4586888,433;MASC
2562;Club/Bar;C. del Segre;Sant Andreu;Bar;;No;432747,3147;4586880,663;MASC
2563;Club/Bar;Plaça de Pere Flaqués;Sant Andreu;Bar;;No;432783,3422;4586841,103;MASC
2564;Comerç;C. de Mossèn Quintí Mallofré;Sant Andreu;Perruqueria;;No;432688,8582;4586876,424;MASC
2565;Club/Bar;Rambla de l'Onze de Setembre;Sant Andreu;Bar;;No;432587,6632;4586829,447;MASC
2566;Club/Bar;Rambla de l'Onze de Setembre;Sant Andreu;Bar;;No;432642,9408;4586789,534;MASC
2567;Club/Bar;Rambla de l'Onze de Setembre;Sant Andreu;Bar;;No;432717,6449;4586821,676;MASC
2568;Comerç;Rambla de l'Onze de Setembre;Sant Andreu;Ferreteria;;No;432665,7229;4586825,915;MASC
2569;Laboral (oficines);Rambla de l'Onze de Setembre;Sant Andreu;Immobiliaria;;No;432693,6266;4586823,089;MASC
2570;Comerç;Rambla de l'Onze de Setembre;Sant Andreu;Perruqueria;;No;432728,5945;4586820,617;MASC
2571;Comerç;Rambla de l'Onze de Setembre;Sant Andreu;Mecànic;;No;432663,2504;4586788,121;MASC
2572;Comerç;Rambla de l'Onze de Setembre;Sant Andreu;Reformes;;No;432693,9798;4586784,236;MASC
2573;Club/Bar;Rambla de l'Onze de Setembre;Sant Andreu;Bar;;No;432708,8147;4586782,823;MASC
2574;Comerç;Rambla de l'Onze de Setembre;Sant Andreu;Reformes;;No;432721,7069;4586780,174;MASC
2575;Comerç;C. de Josep Soldevila;Sant Andreu;Mecànic;;No;432776,4546;4586764,456;MASC
2576;Club/Bar;C. de Virgili;Sant Andreu;Bar;;No;432632,521;4586636,24;MASC
2577;Laboral (oficines);C. de Virgili;Sant Andreu;Assessoria;;No;432633,7573;4586654,784;MASC
2578;Comerç;C. de Virgili;Sant Andreu;Reformes;;No;432635,8765;4586682,864;MASC
2579;Comerç;C. del Pare Manyanet;Sant Andreu;Perruqueria;Antologia de masculinitzacio de comerç;Sí;432504,1287;4586582,906;MASC
2580;Club/Bar;C. de Santa Coloma;Sant Andreu;Bar;;No;432515,0783;4586595,091;MASC
2581;Comerç;C. de Santa Coloma;Sant Andreu;Industria;;No;432517,3741;4586642,422;MASC
2582;Gimnàs;C. de Santa Coloma;Sant Andreu;Gimnàs;;No;432524,0852;4586716,596;MASC
2583;Club/Bar;C. de Santa Coloma;Sant Andreu;Restaurant;;No;432527,4407;4586736,023;MASC
2584;Club/Bar;Rambla de l'Onze de Setembre;Sant Andreu;Bar;;No;432474,6356;4586803,486;MASC
2585;Club/Bar;Rambla de l'Onze de Setembre;Sant Andreu;Bar;;No;432521,6127;4586802,603;MASC
2586;Laboral (oficines);Rambla de l'Onze de Setembre;Sant Andreu;Advocat;;No;432512,076;4586802,25;MASC
2587;Comerç;Rambla de l'Onze de Setembre;Sant Andreu;Perruqueria;;No;432493,8856;4586803,309;MASC
2588;Club/Bar;Rambla de l'Onze de Setembre;Sant Andreu;Bar;;No;432532,9154;4586830,507;MASC
2589;Club/Bar;Rambla de l'Onze de Setembre;Sant Andreu;Bar;;No;432521,6127;4586830,507;MASC
2590;Comerç;Rambla de l'Onze de Setembre;Sant Andreu;Reformes;;No;432513,1356;4586831,213;MASC
2591;Club/Bar;Rambla de l'Onze de Setembre;Sant Andreu;Bar;;No;432506,7778;4586831,213;MASC
2592;Club/Bar;Rambla de l'Onze de Setembre;Sant Andreu;Restaurant;;No;432500,9498;4586831,39;MASC
2593;Comerç;Rambla de l'Onze de Setembre;Sant Andreu;Estanc;;No;432444,6126;4586832,803;MASC
2594;Club/Bar;C. de Sant Sebastià;Sant Andreu;Bar;;No;432420,241;4586843,399;MASC
2595;Comerç;C. de Borriana;Sant Andreu;Industria;;No;432410,8809;4586861,059;MASC
